Sample,link,miRW-Imp
TCGA_CU_A0YR_01A,PSMA4_PSMB5,2.44535
TCGA_CU_A0YR_01A,PSMA4_PSMD6,1.68854
TCGA_CU_A0YR_01A,PSMA4_PSMB7,2.41784
TCGA_CU_A0YR_01A,PSMA4_UCHL5,1.70716
TCGA_CU_A0YR_01A,PSMA4_PSMF1,1.95384
TCGA_CU_A0YR_01A,PSMA4_PSMB10,1.90995
TCGA_CU_A0YR_01A,PSMA4_UBB,3.16076
TCGA_CU_A0YR_01A,PSMA4_PSMG2,2.32816
TCGA_CU_A0YR_01A,PSMA4_PSMD3,2.24731
TCGA_CU_A0YR_01A,PSMA4_USP14,1.99502
TCGA_CU_A0YR_01A,PSMA4_PSMD4,2.47144
TCGA_CU_A0YR_01A,PSMA4_PSMC2,1.83796
TCGA_CU_A0YR_01A,PSMA4_PSMA7,2.97478
TCGA_CU_A0YR_01A,PSMA4_PSMC3,2.28153
TCGA_CU_A0YR_01A,PSMA4_PSMC4,2.30961
TCGA_CU_A0YR_01A,PSMA4_PSMC5,2.10205
TCGA_CU_A0YR_01A,PSMA4_PSME4,2.31417
TCGA_CU_A0YR_01A,PSMA4_UBA52,2.9368
TCGA_CU_A0YR_01A,PSMA4_PSMD11,2.19505
TCGA_CU_A0YR_01A,AHSA1_FKBP4,2.40349
TCGA_CU_A0YR_01A,AKT1_FKBP4,2.2737
TCGA_CU_A0YR_01A,AR_FKBP4,1.18604
TCGA_CU_A0YR_01A,DNAJB1_FKBP4,2.04936
TCGA_CU_A0YR_01A,FKBP4_STIP1,2.71749
TCGA_CU_A0YR_01A,FKBP4_NR3C2,1.1538
TCGA_CU_A0YR_01A,FKBP4_FKBP5,1.67305
TCGA_CU_A0YR_01A,FKBP4_HSPA8,3.08791
TCGA_CU_A0YR_01A,FKBP4_GLMN,1.72565
TCGA_CU_A0YR_01A,FKBP4_MTOR,2.41576
TCGA_CU_A0YR_01A,FKBP4_PTGES3,3.2468
TCGA_CU_A0YR_01A,FKBP4_PPID,1.94161
TCGA_CU_A0YR_01A,FKBP4_HSP90AB1,3.55357
TCGA_CU_A0YR_01A,FKBP4_HSPA4,2.69454
TCGA_CU_A0YR_01A,FKBP4_NR3C1,2.38357
TCGA_CU_A0YR_01A,FKBP4_HSP90AA1,3.47297
TCGA_CU_A0YR_01A,FKBP4_PGR,1.21479
TCGA_CU_A0YR_01A,FKBP4_PHLPP1,1.76921
TCGA_CU_A0YR_01A,AKAP11_PRKACA,0.93941
TCGA_CU_A0YR_01A,AKAP11_PRKACB,1.02122
TCGA_CU_A0YR_01A,CFTR_PRKACA,0.88683
TCGA_CU_A0YR_01A,GABARAPL2_PRKACA,1.75566
TCGA_CU_A0YR_01A,CFTR_PRKACB,0.97298
TCGA_CU_A0YR_01A,GABARAPL2_PRKACB,1.86297
TCGA_CU_A0YR_01A,AKNAD1_CD74,1.63403
TCGA_CU_A0YR_01A,APP_CD74,3.33864
TCGA_CU_A0YR_01A,CD44_CD74,3.2174
TCGA_CU_A0YR_01A,CD74_RPL30,3.51808
TCGA_CU_A0YR_01A,CD74_RPS17,2.23359
TCGA_CU_A0YR_01A,CD74_MRPL36,2.78599
TCGA_CU_A0YR_01A,CD74_HLA-DPB1,2.93005
TCGA_CU_A0YR_01A,CD74_RSAD1,2.34398
TCGA_CU_A0YR_01A,CD74_RPL4,3.51519
TCGA_CU_A0YR_01A,CD74_RPS7,3.45307
TCGA_CU_A0YR_01A,CD74_RPLP1,3.36809
TCGA_CU_A0YR_01A,CD74_HLA-DQB1,2.84618
TCGA_CU_A0YR_01A,CD74_RPS5,3.47163
TCGA_CU_A0YR_01A,CD74_HLA-DOA,2.63909
TCGA_CU_A0YR_01A,CD74_RPL26L1,2.50989
TCGA_CU_A0YR_01A,CD74_MRPL33,2.83126
TCGA_CU_A0YR_01A,CD74_RPS28,3.01731
TCGA_CU_A0YR_01A,CD74_RPS25,3.51039
TCGA_CU_A0YR_01A,CD74_MED1,3.08431
TCGA_CU_A0YR_01A,CD74_CXCR4,3.31155
TCGA_CU_A0YR_01A,CD74_RPL10A,3.21119
TCGA_CU_A0YR_01A,CD74_HLA-DQA2,2.92041
TCGA_CU_A0YR_01A,CD74_MRPL12,2.59279
TCGA_CU_A0YR_01A,CD74_MRPL21,2.82998
TCGA_CU_A0YR_01A,CD74_RPL8,3.51828
TCGA_CU_A0YR_01A,CD74_RPS20,2.93644
TCGA_CU_A0YR_01A,CD74_MRPS9,2.64861
TCGA_CU_A0YR_01A,CD74_CTSS,2.82948
TCGA_CU_A0YR_01A,CD74_RPL23A,2.99412
TCGA_CU_A0YR_01A,CD74_RPL17,2.08565
TCGA_CU_A0YR_01A,CD74_HLA-DQB2,2.67412
TCGA_CU_A0YR_01A,CD74_RPS8,3.50333
TCGA_CU_A0YR_01A,CD74_MRPL17,2.77469
TCGA_CU_A0YR_01A,CD74_RPL22L1,2.40884
TCGA_CU_A0YR_01A,CD74_RPS15,3.43671
TCGA_CU_A0YR_01A,CD74_RPS2,3.5893
TCGA_CU_A0YR_01A,CD74_RPL24,3.48428
TCGA_CU_A0YR_01A,CD74_RPL37A,2.97527
TCGA_CU_A0YR_01A,CD74_MRPS6,2.64634
TCGA_CU_A0YR_01A,CD74_UBA52,3.46525
TCGA_CU_A0YR_01A,CD74_RPS6,3.6117
TCGA_CU_A0YR_01A,CD74_RPL26,2.5402
TCGA_CU_A0YR_01A,CD74_LGMN,2.73982
TCGA_CU_A0YR_01A,CD74_TUFM,3.32507
TCGA_CU_A0YR_01A,CD74_RPS24,2.97746
TCGA_CU_A0YR_01A,CD74_RPL11,3.41553
TCGA_CU_A0YR_01A,CD74_RPS27L,2.45522
TCGA_CU_A0YR_01A,CD74_RPS21,3.45765
TCGA_CU_A0YR_01A,CD74_RPL9,2.90831
TCGA_CU_A0YR_01A,CD74_RPL18,3.35647
TCGA_CU_A0YR_01A,CD74_HLA-DMA,2.88958
TCGA_CU_A0YR_01A,CD74_RPL7,3.15085
TCGA_CU_A0YR_01A,CD74_IMP3,2.42895
TCGA_CU_A0YR_01A,CD74_MRPL32,2.66992
TCGA_CU_A0YR_01A,CD74_RPL13,3.34823
TCGA_CU_A0YR_01A,CD74_MIF,2.10714
TCGA_CU_A0YR_01A,CD74_RPL6,3.32061
TCGA_CU_A0YR_01A,CD74_RPL36,3.34587
TCGA_CU_A0YR_01A,CD74_RPL27A,2.8794
TCGA_CU_A0YR_01A,CD74_HLA-DQA1,2.96664
TCGA_CU_A0YR_01A,CD74_RPS10,1.96428
TCGA_CU_A0YR_01A,CD74_HLA-DRB1,3.64446
TCGA_CU_A0YR_01A,CD74_RPL7A,3.43937
TCGA_CU_A0YR_01A,CD74_RPL23,3.42453
TCGA_CU_A0YR_01A,CD74_RPL7L1,2.55623
TCGA_CU_A0YR_01A,CD74_RPS19,3.45536
TCGA_CU_A0YR_01A,CD74_MRPS16,2.77313
TCGA_CU_A0YR_01A,CD74_RACK1,3.32951
TCGA_CU_A0YR_01A,CD74_RPL15,2.94904
TCGA_CU_A0YR_01A,CD74_RPL35,3.42225
TCGA_CU_A0YR_01A,CD74_RPSA,3.36264
TCGA_CU_A0YR_01A,CD74_RPS12,3.54132
TCGA_CU_A0YR_01A,CD74_RPL19,3.51232
TCGA_CU_A0YR_01A,CD74_RPS16,3.41195
TCGA_CU_A0YR_01A,CD74_RPL5,3.46697
TCGA_CU_A0YR_01A,CD74_RPL34,2.89903
TCGA_CU_A0YR_01A,CD74_RPS18,3.49119
TCGA_CU_A0YR_01A,CD74_RPL10,3.12585
TCGA_CU_A0YR_01A,CD74_CXCR2,2.37057
TCGA_CU_A0YR_01A,CD74_RPL12,3.36035
TCGA_CU_A0YR_01A,CD74_CTSB,3.25002
TCGA_CU_A0YR_01A,CD74_RPLP2,3.18665
TCGA_CU_A0YR_01A,CD74_IFI35,2.51449
TCGA_CU_A0YR_01A,CD74_RPS9,3.33636
TCGA_CU_A0YR_01A,CD74_RPL38,2.94636
TCGA_CU_A0YR_01A,CD74_RPL39,2.71316
TCGA_CU_A0YR_01A,CD74_RPL13A,3.25305
TCGA_CU_A0YR_01A,CD74_RPL10L,1.68508
TCGA_CU_A0YR_01A,CD74_RPS23,2.77546
TCGA_CU_A0YR_01A,CD74_RSRC1,2.4235
TCGA_CU_A0YR_01A,CD74_MRPL20,2.69174
TCGA_CU_A0YR_01A,CD74_HLA-DMB,2.71112
TCGA_CU_A0YR_01A,CD74_FAU,3.4329
TCGA_CU_A0YR_01A,CD74_PDCD11,2.56784
TCGA_CU_A0YR_01A,CD74_RPL22,2.53868
TCGA_CU_A0YR_01A,CD74_RPL29,3.36746
TCGA_CU_A0YR_01A,CD74_RPL27,3.37947
TCGA_CU_A0YR_01A,CD74_RPLP0,3.39481
TCGA_CU_A0YR_01A,CD74_RPL32,3.50868
TCGA_CU_A0YR_01A,CD74_EIF1AY,2.02994
TCGA_CU_A0YR_01A,CD74_RPS27A,3.51989
TCGA_CU_A0YR_01A,CD74_HLA-DOB,2.11239
TCGA_CU_A0YR_01A,CD74_RPS3A,2.8658
TCGA_CU_A0YR_01A,CD74_HLA-DRB5,3.0329
TCGA_CU_A0YR_01A,CD74_CTSL,3.28303
TCGA_CU_A0YR_01A,CD74_RPS13,2.96533
TCGA_CU_A0YR_01A,CD74_RPS3,3.40772
TCGA_CU_A0YR_01A,CD74_RPL3L,1.76988
TCGA_CU_A0YR_01A,CD74_HLA-DPA1,2.98252
TCGA_CU_A0YR_01A,CD74_MRNIP,1.96147
TCGA_CU_A0YR_01A,CD74_RPS11,3.50151
TCGA_CU_A0YR_01A,CD74_RPL28,3.29569
TCGA_CU_A0YR_01A,CD74_RPS27,3.23795
TCGA_CU_A0YR_01A,CD74_DOCK4,2.08818
TCGA_CU_A0YR_01A,CD74_EIF5B,2.58657
TCGA_CU_A0YR_01A,CD74_MRPL9,2.60796
TCGA_CU_A0YR_01A,CD74_RPL3,3.22111
TCGA_CU_A0YR_01A,CD74_RPL31,3.30423
TCGA_CU_A0YR_01A,CD74_FLT3LG,1.99263
TCGA_CU_A0YR_01A,CD74_RPL37,2.91813
TCGA_CU_A0YR_01A,CD74_MRPL27,2.62469
TCGA_CU_A0YR_01A,CD74_RPL35A,3.27873
TCGA_CU_A0YR_01A,CD74_MRPL19,2.55365
TCGA_CU_A0YR_01A,CD74_RPS26,2.95567
TCGA_CU_A0YR_01A,CD74_RPL18A,2.89604
TCGA_CU_A0YR_01A,CD74_EIF1AX,2.57289
TCGA_CU_A0YR_01A,CD74_EEF2,3.26497
TCGA_CU_A0YR_01A,CD74_HLA-DRA,3.69863
TCGA_CU_A0YR_01A,CD74_RPL21,2.9233
TCGA_CU_A0YR_01A,CD74_RPL39L,1.88856
TCGA_CU_A0YR_01A,CD74_RPL14,2.94282
TCGA_CU_A0YR_01A,CD74_DDT,1.75954
TCGA_CU_A0YR_01A,CD74_FANCE,2.5405
TCGA_CU_A0YR_01A,CD74_RPS29,2.75998
TCGA_CU_A0YR_01A,AKT1S1_RB1CC1,1.44142
TCGA_CU_A0YR_01A,ATG10_RB1CC1,0.97699
TCGA_CU_A0YR_01A,ATG101_RB1CC1,1.30947
TCGA_CU_A0YR_01A,ATG12_RB1CC1,1.37472
TCGA_CU_A0YR_01A,ATG13_RB1CC1,1.58359
TCGA_CU_A0YR_01A,ATG14_RB1CC1,1.48176
TCGA_CU_A0YR_01A,ATG16L1_RB1CC1,1.39568
TCGA_CU_A0YR_01A,ATG16L2_RB1CC1,0.79737
TCGA_CU_A0YR_01A,ATG3_RB1CC1,1.5268
TCGA_CU_A0YR_01A,ATG5_RB1CC1,2.00136
TCGA_CU_A0YR_01A,ATG7_RB1CC1,1.45025
TCGA_CU_A0YR_01A,BECN1_RB1CC1,1.6164
TCGA_CU_A0YR_01A,BECN2_RB1CC1,0.7013
TCGA_CU_A0YR_01A,C9orf72_RB1CC1,0.93429
TCGA_CU_A0YR_01A,CALCOCO2_RB1CC1,1.7109
TCGA_CU_A0YR_01A,CCPG1_RB1CC1,0.89019
TCGA_CU_A0YR_01A,GABARAP_RB1CC1,0.73697
TCGA_CU_A0YR_01A,GABARAPL1_RB1CC1,1.64125
TCGA_CU_A0YR_01A,GABARAPL2_RB1CC1,2.26928
TCGA_CU_A0YR_01A,MAP3K5_RB1CC1,1.47938
TCGA_CU_A0YR_01A,MTOR_RB1CC1,1.87447
TCGA_CU_A0YR_01A,NBR1_RB1CC1,1.63407
TCGA_CU_A0YR_01A,NRBF2_RB1CC1,1.50812
TCGA_CU_A0YR_01A,OPTN_RB1CC1,1.96905
TCGA_CU_A0YR_01A,PIK3C3_RB1CC1,1.22601
TCGA_CU_A0YR_01A,PIK3R4_RB1CC1,1.60842
TCGA_CU_A0YR_01A,PTK2_RB1CC1,1.99909
TCGA_CU_A0YR_01A,PTK2B_RB1CC1,1.73892
TCGA_CU_A0YR_01A,RB1CC1_ULK2,1.19681
TCGA_CU_A0YR_01A,RB1CC1_ULK1,1.4278
TCGA_CU_A0YR_01A,RB1CC1_SQSTM1,1.98182
TCGA_CU_A0YR_01A,RB1CC1_TP53,2.17478
TCGA_CU_A0YR_01A,RB1CC1_WIPI2,1.44466
TCGA_CU_A0YR_01A,RB1CC1_RPTOR,1.14546
TCGA_CU_A0YR_01A,ALDH1A1_CYP26B1,1.2337
TCGA_CU_A0YR_01A,ALDH1A2_CYP26B1,0.77222
TCGA_CU_A0YR_01A,ALDH1A3_CYP26B1,0.93751
TCGA_CU_A0YR_01A,AOX1_CYP26B1,0.38974
TCGA_CU_A0YR_01A,CYP1A1_CYP26B1,1.61429
TCGA_CU_A0YR_01A,CYP1A2_CYP26B1,0.4207
TCGA_CU_A0YR_01A,CYP26A1_CYP26B1,0.35468
TCGA_CU_A0YR_01A,CYP26B1_CYP2C9,0.52599
TCGA_CU_A0YR_01A,CYP26B1_CYP4A22,0.35934
TCGA_CU_A0YR_01A,CYP26B1_CYP3A7,0.36914
TCGA_CU_A0YR_01A,CYP26B1_CYP3A5,0.45191
TCGA_CU_A0YR_01A,CYP26B1_CYP2C8,0.37657
TCGA_CU_A0YR_01A,CYP26B1_CYP2S1,1.13356
TCGA_CU_A0YR_01A,CYP26B1_CYP26C1,0.35615
TCGA_CU_A0YR_01A,CYP26B1_CYP3A7-CYP3A51P,0.36193
TCGA_CU_A0YR_01A,CYP26B1_CYP3A4,0.37082
TCGA_CU_A0YR_01A,CYP26B1_CYP2C18,1.12784
TCGA_CU_A0YR_01A,CYP26B1_CYP2A6,0.36411
TCGA_CU_A0YR_01A,CYP26B1_CYP2B6,0.79893
TCGA_CU_A0YR_01A,CYP26B1_CYP4A11,0.35864
TCGA_CU_A0YR_01A,CYP26B1_STRA8,0.36301
TCGA_CU_A0YR_01A,ANPEP_RTN4R,1.30871
TCGA_CU_A0YR_01A,LINGO1_RTN4R,0.82673
TCGA_CU_A0YR_01A,MAG_RTN4R,0.47111
TCGA_CU_A0YR_01A,NGFR_RTN4R,0.47982
TCGA_CU_A0YR_01A,OMG_RTN4R,0.48367
TCGA_CU_A0YR_01A,RTN4_RTN4R,1.49314
TCGA_CU_A0YR_01A,RTN4R_TNFRSF19,0.58109
TCGA_CU_A0YR_01A,APC_DVL2,1.5101
TCGA_CU_A0YR_01A,APC2_DVL2,0.58016
TCGA_CU_A0YR_01A,ARRB1_DVL2,1.13143
TCGA_CU_A0YR_01A,ARRB2_DVL2,1.35886
TCGA_CU_A0YR_01A,AXIN1_DVL2,1.32696
TCGA_CU_A0YR_01A,AXIN2_DVL2,1.1475
TCGA_CU_A0YR_01A,BAMBI_DVL2,1.18977
TCGA_CU_A0YR_01A,CSNK1E_DVL2,1.6371
TCGA_CU_A0YR_01A,CSNK2A1_DVL2,1.17899
TCGA_CU_A0YR_01A,CSNK2A2_DVL2,1.05842
TCGA_CU_A0YR_01A,CSNK2A3_DVL2,0.59521
TCGA_CU_A0YR_01A,CSNK2B_DVL2,1.10071
TCGA_CU_A0YR_01A,CTNNB1_DVL2,2.02045
TCGA_CU_A0YR_01A,CXXC4_DVL2,0.59458
TCGA_CU_A0YR_01A,DAAM1_DVL2,1.14279
TCGA_CU_A0YR_01A,DAAM2_DVL2,0.70492
TCGA_CU_A0YR_01A,DACT1_DVL2,0.79207
TCGA_CU_A0YR_01A,DVL1_DVL2,1.56756
TCGA_CU_A0YR_01A,DVL2_GNAQ,1.39809
TCGA_CU_A0YR_01A,DVL2_FRAT1,0.75486
TCGA_CU_A0YR_01A,DVL2_NOTCH3,1.49935
TCGA_CU_A0YR_01A,DVL2_WNT3A,0.87794
TCGA_CU_A0YR_01A,DVL2_VANGL1,1.37638
TCGA_CU_A0YR_01A,DVL2_DVL3,1.58622
TCGA_CU_A0YR_01A,DVL2_FZD5,1.37933
TCGA_CU_A0YR_01A,DVL2_FRAT2,1.21413
TCGA_CU_A0YR_01A,DVL2_NOTCH1,1.68872
TCGA_CU_A0YR_01A,DVL2_NKD2,1.55368
TCGA_CU_A0YR_01A,DVL2_PRICKLE1,0.68745
TCGA_CU_A0YR_01A,DVL2_WWTR1,1.43323
TCGA_CU_A0YR_01A,DVL2_FZD4,1.08864
TCGA_CU_A0YR_01A,DVL2_PRICKLE3,1.09315
TCGA_CU_A0YR_01A,DVL2_FZD7,1.26735
TCGA_CU_A0YR_01A,DVL2_FZD2,0.92349
TCGA_CU_A0YR_01A,DVL2_NOTCH2,1.06232
TCGA_CU_A0YR_01A,DVL2_NKD1,0.66718
TCGA_CU_A0YR_01A,DVL2_LRP6,1.19106
TCGA_CU_A0YR_01A,DVL2_FZD8,0.77039
TCGA_CU_A0YR_01A,DVL2_FZD1,0.74459
TCGA_CU_A0YR_01A,DVL2_GSK3B,1.22455
TCGA_CU_A0YR_01A,DVL2_WNT5A,1.78458
TCGA_CU_A0YR_01A,DVL2_PARD6A,1.10982
TCGA_CU_A0YR_01A,DVL2_SENP2,1.15448
TCGA_CU_A0YR_01A,DVL2_PLK1,1.25096
TCGA_CU_A0YR_01A,DVL2_PRICKLE2,0.6939
TCGA_CU_A0YR_01A,DVL2_NOTCH4,0.9346
TCGA_CU_A0YR_01A,DVL2_FZD6,1.77202
TCGA_CU_A0YR_01A,DVL2_PRICKLE4,0.60177
TCGA_CU_A0YR_01A,DVL2_VANGL2,1.4588
TCGA_CU_A0YR_01A,DVL2_INVS,0.9995
TCGA_CU_A0YR_01A,DVL2_FZD9,0.59897
TCGA_CU_A0YR_01A,ARF5_RAB11FIP3,0.20447
TCGA_CU_A0YR_01A,ARMC8_RANBP9,1.04352
TCGA_CU_A0YR_01A,DDX4_RANBP9,0.52953
TCGA_CU_A0YR_01A,GID4_RANBP9,0.9886
TCGA_CU_A0YR_01A,GID8_RANBP9,1.50992
TCGA_CU_A0YR_01A,L1CAM_RANBP9,1.00514
TCGA_CU_A0YR_01A,MAEA_RANBP9,1.07804
TCGA_CU_A0YR_01A,MKLN1_RANBP9,0.9134
TCGA_CU_A0YR_01A,MPHOSPH8_RANBP9,1.10634
TCGA_CU_A0YR_01A,RANBP10_RANBP9,0.94524
TCGA_CU_A0YR_01A,RANBP9_WDR26,1.21815
TCGA_CU_A0YR_01A,RANBP9_YPEL5,1.36081
TCGA_CU_A0YR_01A,RANBP9_RMND5A,1.32416
TCGA_CU_A0YR_01A,ARNTL_CRY1,0.73142
TCGA_CU_A0YR_01A,BHLHE40_CRY1,2.30383
TCGA_CU_A0YR_01A,BHLHE41_CRY1,1.56315
TCGA_CU_A0YR_01A,CLOCK_CRY1,0.97049
TCGA_CU_A0YR_01A,CRY1_PRKAG3,0.56748
TCGA_CU_A0YR_01A,CRY1_PRH2,0.55318
TCGA_CU_A0YR_01A,CRY1_PRH1,0.56004
TCGA_CU_A0YR_01A,CRY1_NPAS2,1.23465
TCGA_CU_A0YR_01A,CRY1_NFIL3,1.77865
TCGA_CU_A0YR_01A,CRY1_CRY2,1.00043
TCGA_CU_A0YR_01A,CRY1_NR1D1,1.09533
TCGA_CU_A0YR_01A,CRY1_PRKAB2,0.97735
TCGA_CU_A0YR_01A,CRY1_TIMELESS,1.35588
TCGA_CU_A0YR_01A,CRY1_CSNK1D,1.29182
TCGA_CU_A0YR_01A,CRY1_PRKAG1,1.36364
TCGA_CU_A0YR_01A,CRY1_PRKAA1,1.48693
TCGA_CU_A0YR_01A,CRY1_FBXL3,1.16723
TCGA_CU_A0YR_01A,CRY1_TPTEP2-CSNK1E,0.54534
TCGA_CU_A0YR_01A,CRY1_NR3C1,1.47031
TCGA_CU_A0YR_01A,CRY1_CSNK1E,1.62157
TCGA_CU_A0YR_01A,CRY1_RORB,0.52639
TCGA_CU_A0YR_01A,CRY1_PRKAG2,0.79813
TCGA_CU_A0YR_01A,CRY1_PER1,0.92068
TCGA_CU_A0YR_01A,CRY1_PRKAB1,1.07607
TCGA_CU_A0YR_01A,CRY1_PER2,0.84047
TCGA_CU_A0YR_01A,CRY1_RORA,0.66835
TCGA_CU_A0YR_01A,CRY1_PER3,0.76087
TCGA_CU_A0YR_01A,CRY1_PRKAA2,0.57957
TCGA_CU_A0YR_01A,CRY1_NR1D2,1.3052
TCGA_CU_A0YR_01A,ATG10_GABARAPL2,1.10196
TCGA_CU_A0YR_01A,ATG12_GABARAPL2,1.54944
TCGA_CU_A0YR_01A,ATG13_GABARAPL2,1.72734
TCGA_CU_A0YR_01A,ATG14_GABARAPL2,1.63708
TCGA_CU_A0YR_01A,ATG16L1_GABARAPL2,1.54281
TCGA_CU_A0YR_01A,ATG3_GABARAPL2,1.79283
TCGA_CU_A0YR_01A,ATG4A_GABARAPL2,1.33874
TCGA_CU_A0YR_01A,ATG4B_GABARAPL2,1.33236
TCGA_CU_A0YR_01A,ATG4C_GABARAPL2,1.17129
TCGA_CU_A0YR_01A,ATG4D_GABARAPL2,1.47775
TCGA_CU_A0YR_01A,ATG5_GABARAPL2,2.2508
TCGA_CU_A0YR_01A,ATG7_GABARAPL2,1.74575
TCGA_CU_A0YR_01A,BCL2L13_GABARAPL2,1.40689
TCGA_CU_A0YR_01A,BECN1_GABARAPL2,1.76928
TCGA_CU_A0YR_01A,BECN2_GABARAPL2,0.81807
TCGA_CU_A0YR_01A,BNIP3_GABARAPL2,1.73633
TCGA_CU_A0YR_01A,BNIP3L_GABARAPL2,2.31325
TCGA_CU_A0YR_01A,CALCOCO2_GABARAPL2,1.86959
TCGA_CU_A0YR_01A,CD300C_GABARAPL2,1.11001
TCGA_CU_A0YR_01A,FUNDC1_GABARAPL2,1.51552
TCGA_CU_A0YR_01A,GABARAP_GABARAPL2,0.85383
TCGA_CU_A0YR_01A,GABARAPL1_GABARAPL2,1.77123
TCGA_CU_A0YR_01A,GABARAPL2_PLEKHM1,1.12894
TCGA_CU_A0YR_01A,GABARAPL2_WIPI2,1.61152
TCGA_CU_A0YR_01A,GABARAPL2_MAP1B,1.04681
TCGA_CU_A0YR_01A,GABARAPL2_SQSTM1,2.30823
TCGA_CU_A0YR_01A,GABARAPL2_NBR1,1.9561
TCGA_CU_A0YR_01A,GABARAPL2_MAP1A,1.03488
TCGA_CU_A0YR_01A,GABARAPL2_SIRT1,1.92328
TCGA_CU_A0YR_01A,GABARAPL2_TBC1D5,1.22099
TCGA_CU_A0YR_01A,GABARAPL2_PEX6,1.28548
TCGA_CU_A0YR_01A,GABARAPL2_PEX10,1.07512
TCGA_CU_A0YR_01A,GABARAPL2_PSMD4,2.25931
TCGA_CU_A0YR_01A,GABARAPL2_ULK1,1.58682
TCGA_CU_A0YR_01A,GABARAPL2_TBC1D15,1.38358
TCGA_CU_A0YR_01A,GABARAPL2_TAX1BP1,1.58894
TCGA_CU_A0YR_01A,GABARAPL2_ULK2,1.26634
TCGA_CU_A0YR_01A,GABARAPL2_RETREG1,0.77023
TCGA_CU_A0YR_01A,GABARAPL2_PRKACG,0.77963
TCGA_CU_A0YR_01A,GABARAPL2_TBC1D17,1.34026
TCGA_CU_A0YR_01A,GABARAPL2_PIK3R4,1.63603
TCGA_CU_A0YR_01A,GABARAPL2_TP53INP2,1.34792
TCGA_CU_A0YR_01A,GABARAPL2_TBC1D25,1.26225
TCGA_CU_A0YR_01A,GABARAPL2_UBA5,1.33483
TCGA_CU_A0YR_01A,GABARAPL2_PIK3C3,1.37385
TCGA_CU_A0YR_01A,GABARAPL2_OPTN,2.22542
TCGA_CU_A0YR_01A,ATM_ERCC1,1.47814
TCGA_CU_A0YR_01A,ATP23_ERCC1,1.1609
TCGA_CU_A0YR_01A,BRCA1_ERCC1,1.58197
TCGA_CU_A0YR_01A,CETN2_ERCC1,2.27899
TCGA_CU_A0YR_01A,DCLRE1C_ERCC1,1.04393
TCGA_CU_A0YR_01A,EME1_ERCC1,0.99487
TCGA_CU_A0YR_01A,ERCC1_ERCC2,1.42836
TCGA_CU_A0YR_01A,ERCC1_RAD52,1.46226
TCGA_CU_A0YR_01A,ERCC1_ERCC8,1.20065
TCGA_CU_A0YR_01A,ERCC1_PAXX,1.82609
TCGA_CU_A0YR_01A,ERCC1_KDM1A,2.3972
TCGA_CU_A0YR_01A,ERCC1_RCOR1,1.49963
TCGA_CU_A0YR_01A,ERCC1_FANCM,1.35036
TCGA_CU_A0YR_01A,ERCC1_XRCC4,1.61641
TCGA_CU_A0YR_01A,ERCC1_ERCC5,0.92751
TCGA_CU_A0YR_01A,ERCC1_XPC,1.8436
TCGA_CU_A0YR_01A,ERCC1_RAD51,1.44981
TCGA_CU_A0YR_01A,ERCC1_LIG4,1.51448
TCGA_CU_A0YR_01A,ERCC1_MSH2,1.49512
TCGA_CU_A0YR_01A,ERCC1_ERCC4,1.31797
TCGA_CU_A0YR_01A,ERCC1_XPA,1.83487
TCGA_CU_A0YR_01A,ERCC1_XRCC5,2.43056
TCGA_CU_A0YR_01A,ERCC1_ERCC3,1.90437
TCGA_CU_A0YR_01A,ERCC1_XRCC1,2.02572
TCGA_CU_A0YR_01A,ERCC1_XRCC6,2.71571
TCGA_CU_A0YR_01A,ERCC1_MSH3,1.35788
TCGA_CU_A0YR_01A,ERCC1_MSH6,1.59768
TCGA_CU_A0YR_01A,ERCC1_FEN1,2.33315
TCGA_CU_A0YR_01A,ERCC1_POLD1,1.75607
TCGA_CU_A0YR_01A,ERCC1_FANCI,1.50222
TCGA_CU_A0YR_01A,ERCC1_RAD23B,2.6798
TCGA_CU_A0YR_01A,ERCC1_SLX1A,0.79622
TCGA_CU_A0YR_01A,ERCC1_MUS81,1.59968
TCGA_CU_A0YR_01A,ERCC1_PRKDC,2.14428
TCGA_CU_A0YR_01A,ERCC1_ERCC6,1.10212
TCGA_CU_A0YR_01A,ERCC1_NHEJ1,0.89084
TCGA_CU_A0YR_01A,ERCC1_PHF21A,1.0923
TCGA_CU_A0YR_01A,ERCC1_FANCD2,1.59053
TCGA_CU_A0YR_01A,ERCC1_SLX4,1.27919
TCGA_CU_A0YR_01A,B3GALT6_B4GALT7,0.20408
TCGA_CU_A0YR_01A,B4GALT7_XYLT2,0.35478
TCGA_CU_A0YR_01A,B4GALT7_XYLT1,0.20478
TCGA_CU_A0YR_01A,GRB2_XYLT2,1.07118
TCGA_CU_A0YR_01A,SLC6A20_XYLT2,0.18241
TCGA_CU_A0YR_01A,XYLT1_XYLT2,0.31589
TCGA_CU_A0YR_01A,BAG3_HSPB6,1.26752
TCGA_CU_A0YR_01A,HSPB1_HSPB6,2.23452
TCGA_CU_A0YR_01A,HSPB6_SFN,1.87114
TCGA_CU_A0YR_01A,BAIAP2L1_WASL,0.06411
TCGA_CU_A0YR_01A,BCS1L_COX15,1.28531
TCGA_CU_A0YR_01A,COX10_COX15,1.45616
TCGA_CU_A0YR_01A,COX11_COX15,1.39849
TCGA_CU_A0YR_01A,COX15_UQCRFS1,1.81913
